INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
212001788,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,465,0,2021-01-08 21:50:00,2021,1,Friday,21,,DORCHESTER AVE,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)"
212018904,1602,,PROSTITUTION - SOLICITING,B2,181,0,2021-03-24 21:07:00,2021,3,Wednesday,21,,"LANGDON ST & ROSWELL ST
ROXBURY  MA 02119
UNITED S",42.3251589662088,-71.070354994102,"(42.3251589662088, -71.070354994102)"
212007336,617,,LARCENY THEFT FROM BUILDING,B2,282,0,2021-02-01 12:25:00,2021,2,Monday,12,,WARREN ST,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
212023267,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,220,0,2021-04-10 11:19:00,2021,4,Saturday,11,,G ST,42.3328502718877,-71.044172490888,"(42.3328502718877, -71.044172490888)"
212008004,3803,,M/V ACCIDENT - PERSONAL INJURY,B2, ,0,2021-02-06 07:48:00,2021,2,Saturday,7,,"MASSACHUSETTS AVE & COLUMBIA RD
BOSTON  MA 02125
U",42.3205100362701,-71.0616349910236,"(42.3205100362701, -71.0616349910236)"
212034767,3005,,SICK ASSIST,C6,177,0,2021-05-26 14:06:00,2021,5,Wednesday,14,,SOUTHAMPTON ST,42.3321084294949,-71.0701439481355,"(42.3321084294949, -71.0701439481355)"
212041531,423,,ASSAULT - AGGRAVATED,C11,335,0,2021-06-20 02:08:00,2021,6,Sunday,2,,COLEMAN ST,42.3077634189535,-71.0668306183977,"(42.3077634189535, -71.0668306183977)"
212028722,3007,,SUDDEN DEATH,B2,329,0,2021-05-03 16:37:00,2021,5,Monday,16,,DEVON ST,42.3081261875111,-71.0769297388837,"(42.3081261875111, -71.0769297388837)"
212021638,801,,ASSAULT - SIMPLE,C6,206,0,2021-04-04 21:51:00,2021,4,Sunday,21,,CONGRESS ST,42.3492493006944,-71.0445192428091,"(42.3492493006944, -71.0445192428091)"
212024388,1402,,VANDALISM,D4,285,0,2021-04-14 15:00:00,2021,4,Wednesday,15,,TREMONT ST,42.3361315709348,-71.086169781622,"(42.3361315709348, -71.086169781622)"
212040559,423,,ASSAULT - AGGRAVATED,A15,900,0,2021-06-16 16:35:00,2021,6,Wednesday,16,,CARNEY CT,42.3791542837393,-71.0602243121654,"(42.3791542837393, -71.0602243121654)"
212037960,617,,LARCENY THEFT FROM BUILDING,C11,355,0,2021-06-07 13:00:00,2021,6,Monday,13,,GIBSON ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
212036883,1106,,FRAUD - CREDIT CARD / ATM FRAUD,A7,28,0,2021-06-02 00:00:00,2021,6,Wednesday,0,,PARIS ST,42.3708180467024,-71.0392907813515,"(42.3708180467024, -71.0392907813515)"
212025800,3005,,SICK ASSIST,E5,549,0,2021-04-21 18:31:00,2021,4,Wednesday,18,,WASHINGTON ST,42.2618117717726,-71.1564077283532,"(42.2618117717726, -71.1564077283532)"
212003999,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,167,0,2021-01-18 16:00:00,2021,1,Monday,16,,MALDEN ST,42.3396595882149,-71.0670061829854,"(42.3396595882149, -71.0670061829854)"
212038405,3115,,INVESTIGATE PERSON,B3,444,0,2021-06-08 16:49:00,2021,6,Tuesday,16,,ABBOT ST,42.2968616236314,-71.0858418295072,"(42.2968616236314, -71.0858418295072)"
212041438,3005,,SICK ASSIST,D4,273,0,2021-06-19 17:59:00,2021,6,Saturday,17,,MASSACHUSETTS AVE,42.3389933922745,-71.0800859481575,"(42.3389933922745, -71.0800859481575)"
212039056,2647,,THREATS TO DO BODILY HARM,B3,465,0,2021-06-11 11:51:00,2021,6,Friday,11,,BLUE HILL AVE,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)"
212013742,520,,BURGLARY - RESIDENTIAL,D14,800,0,2021-03-03 14:50:00,2021,3,Wednesday,14,,ASHFORD ST,42.3543186212372,-71.1290167400705,"(42.3543186212372, -71.1290167400705)"
212042959,3110,,SERVICE TO OTHER AGENCY,E18, ,0,2021-06-24 16:43:00,2021,6,Thursday,16,,ENNEKING PARKWAY,0.0,0.0,"(0, 0)"
212015840,613,,LARCENY SHOPLIFTING,D4,143,0,2021-03-12 12:14:00,2021,3,Friday,12,,BOYLSTON ST,42.348623815555,-71.0827763708641,"(42.348623815555, -71.0827763708641)"
212033298,423,,ASSAULT - AGGRAVATED,C6,234,0,2021-05-21 06:27:00,2021,5,Friday,6,,E EIGHTH ST,42.3314928130721,-71.0342983125023,"(42.3314928130721, -71.0342983125023)"
212042732,724,,AUTO THEFT,E18,520,0,2021-06-24 08:15:00,2021,6,Thursday,8,,HYDE PARK AVE,42.2562159204022,-71.1240194732902,"(42.2562159204022, -71.1240194732902)"
212025695,3114,,INVESTIGATE PROPERTY,E5,822,0,2021-04-20 09:00:00,2021,4,Tuesday,9,,WASHINGTON ST,42.2626643520518,-71.1555821520308,"(42.2626643520518, -71.1555821520308)"
212013966,613,,LARCENY SHOPLIFTING,D4,270,0,2021-03-04 16:51:00,2021,3,Thursday,16,,WORCESTER SQ,42.3361494840666,-71.0740690814775,"(42.3361494840666, -71.0740690814775)"
212026028,3110,,SERVICE TO OTHER AGENCY,A7,26,0,2021-04-22 17:57:00,2021,4,Thursday,17,,BORDER ST,42.3738275516213,-71.0405245854353,"(42.3738275516213, -71.0405245854353)"
212020483,617,,LARCENY THEFT FROM BUILDING,A7,23,0,2021-03-29 20:30:00,2021,3,Monday,20,,PRINCETON ST,42.3776599947373,-71.0356019803727,"(42.3776599947373, -71.0356019803727)"
212008318,2905,,VAL - VIOLATION OF AUTO LAW,C11,256,0,2021-02-07 18:49:00,2021,2,Sunday,18,,COLUMBIA RD,42.3214275940626,-71.0523441741206,"(42.3214275940626, -71.0523441741206)"
212035612,724,,AUTO THEFT,B2,282,0,2021-05-29 11:00:00,2021,5,Saturday,11,,WASHINGTON ST,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
212028832,3803,,M/V ACCIDENT - PERSONAL INJURY,C11,357,0,2021-05-04 06:50:00,2021,5,Tuesday,6,,GENEVA AVE,42.2997968951833,-71.0653345722669,"(42.2997968951833, -71.0653345722669)"
212029451,3005,,SICK ASSIST,B3,476,0,2021-05-06 14:38:00,2021,5,Thursday,14,,BLUE HILL AVE,42.2681739726055,-71.0938767726134,"(42.2681739726055, -71.0938767726134)"
212017936,3018,,SICK/INJURED/MEDICAL - POLICE,B2,282,0,2021-03-20 23:00:00,2021,3,Saturday,23,,READING ST,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
212041719,3114,,INVESTIGATE PROPERTY,C11,402,0,2021-06-20 13:00:00,2021,6,Sunday,13,,BAILEY ST,42.2846656809417,-71.0660218780472,"(42.2846656809417, -71.0660218780472)"
212040406,3201,,PROPERTY - LOST/ MISSING,A1,67,0,2021-06-16 09:07:00,2021,6,Wednesday,9,,JOY ST,42.3605894660948,-71.0651034044187,"(42.3605894660948, -71.0651034044187)"
212009158,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,691,0,2021-02-03 09:15:00,2021,2,Wednesday,9,,ELGIN ST,42.2870935525911,-71.1482212837716,"(42.2870935525911, -71.1482212837716)"
212035936,3006,,SICK/INJURED/MEDICAL - PERSON,E18,521,0,2021-05-30 23:46:00,2021,5,Sunday,23,,MAPLE ST,42.3097874639618,-71.0850309584662,"(42.3097874639618, -71.0850309584662)"
212011776,3201,,PROPERTY - LOST/ MISSING,A7,28,0,2021-02-23 12:40:00,2021,2,Tuesday,12,,MONMOUTH ST,42.3708180467024,-71.0392907813515,"(42.3708180467024, -71.0392907813515)"
212002177,520,,BURGLARY - RESIDENTIAL,D14,799,0,2021-01-08 14:00:00,2021,1,Friday,14,,WADSWORTH ST,42.3550295311853,-71.1258942418087,"(42.3550295311853, -71.1258942418087)"
212033388,301,,ROBBERY,D14,778,0,2021-05-20 15:28:00,2021,5,Thursday,15,,WASHINGTON ST,42.3490560003051,-71.1504984997502,"(42.3490560003051, -71.1504984997502)"
212008941,3114,,INVESTIGATE PROPERTY,C11,355,0,2021-02-10 17:49:00,2021,2,Wednesday,17,,GIBSON ST,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
212042901,520,,BURGLARY - RESIDENTIAL,B3,447,0,2021-06-24 16:47:00,2021,6,Thursday,16,,MILLET ST,42.2952852916937,-71.0774052165879,"(42.2952852916937, -71.0774052165879)"
212033612,3115,,INVESTIGATE PERSON,C6,913,0,2021-05-22 07:13:00,2021,5,Saturday,7,,MOUNT VERNON ST,42.3189327684213,-71.0454166333079,"(42.3189327684213, -71.0454166333079)"
212020614,3115,,INVESTIGATE PERSON,E13,572,0,2021-03-31 16:13:00,2021,3,Wednesday,16,,WALNUT AVE,42.3128605985453,-71.0957277992606,"(42.3128605985453, -71.0957277992606)"
212004149,2403,,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PAR,A1,88,0,2021-01-19 20:06:00,2021,1,Tuesday,20,,GARDEN COURT ST,42.3643609291768,-71.0533062727892,"(42.3643609291768, -71.0533062727892)"
212038761,616,,LARCENY THEFT OF BICYCLE,D4,624,0,2021-06-10 12:07:00,2021,6,Thursday,12,,BOYLSTON ST,42.3448959369712,-71.0965918550931,"(42.3448959369712, -71.0965918550931)"
212032075,1832,,SICK ASSIST - DRUG RELATED ILLNESS,A7,28,0,2021-05-16 20:08:00,2021,5,Sunday,20,,PARIS ST,42.3708180467024,-71.0392907813515,"(42.3708180467024, -71.0392907813515)"
212023241,3115,,INVESTIGATE PERSON,B3,437,0,2021-04-11 06:33:00,2021,4,Sunday,6,,FERNDALE ST,42.2888653500322,-71.0773843925976,"(42.2888653500322, -71.0773843925976)"
212019945,3801,,M/V ACCIDENT - OTHER,A7, ,0,2021-03-28 15:00:00,2021,3,Sunday,15,,CHELSEA ST,42.3775730226915,-71.0298553818708,"(42.3775730226915, -71.0298553818708)"
212011633,423,,ASSAULT - AGGRAVATED,D4, ,0,2021-02-22 17:54:00,2021,2,Monday,17,,RING RD,42.3481315830497,-71.0802700156278,"(42.3481315830497, -71.0802700156278)"
212018527,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2, ,0,2021-03-23 12:06:00,2021,3,Tuesday,12,,"WARREN ST & ELM HILL PARK
BOSTON  MA 02121
UNITED ",42.3128309984309,-71.0833599451847,"(42.3128309984309, -71.0833599451847)"
212035109,3807,,M/V ACCIDENT - OTHER CITY VEHICLE,E18, ,0,2021-05-27 16:14:00,2021,5,Thursday,16,,,42.253964019167,-71.1243799764252,"(42.253964019167, -71.1243799764252)"
212002884,3006,,SICK/INJURED/MEDICAL - PERSON,D14,789,0,2021-01-13 21:42:00,2021,1,Wednesday,21,,CHESTNUT HILL AVE,42.3366747397738,-71.1516630783275,"(42.3366747397738, -71.1516630783275)"
212013735,1402,,VANDALISM,B3,466,0,2021-03-03 14:49:00,2021,3,Wednesday,14,,GOODALE RD,42.2836283027881,-71.0934955275648,"(42.2836283027881, -71.0934955275648)"
212003961,3006,,SICK/INJURED/MEDICAL - PERSON,D14,807,0,2021-01-18 23:30:00,2021,1,Monday,23,,LITCHFIELD ST,42.361347248899,-71.1400723599413,"(42.361347248899, -71.1400723599413)"
212018538,3005,,SICK ASSIST,B2,315,0,2021-03-23 12:51:00,2021,3,Tuesday,12,,WAUMBECK ST,42.3140128956551,-71.0863527678356,"(42.3140128956551, -71.0863527678356)"
212026657,3114,,INVESTIGATE PROPERTY,E5,691,0,2021-04-25 11:30:00,2021,4,Sunday,11,,RUNNING BROOK RD,42.2870935525911,-71.1482212837716,"(42.2870935525911, -71.1482212837716)"
212041430,2907,,VAL - OPERATING AFTER REV/SUSP.,E13, ,0,2021-06-19 17:34:00,2021,6,Saturday,17,,AMORY ST,42.3102396482998,-71.1071706637267,"(42.3102396482998, -71.1071706637267)"
212024748,3410,,TOWED MOTOR VEHICLE,A15,44,0,2021-04-17 10:46:00,2021,4,Saturday,10,,BUNKER HILL ST,42.37886303131,-71.0622162002707,"(42.37886303131, -71.0622162002707)"
212031749,2670,,HARASSMENT/ CRIMINAL HARASSMENT,E18,957,0,2021-05-15 13:10:00,2021,5,Saturday,13,,CLIFFMONT ST,42.2766822051121,-71.1206526825539,"(42.2766822051121, -71.1206526825539)"
212029728,3005,,SICK ASSIST,A1,113,0,2021-05-07 13:28:00,2021,5,Friday,13,,KINGSTON ST,42.3537058446906,-71.0589858689966,"(42.3537058446906, -71.0589858689966)"
212039842,619,,LARCENY ALL OTHERS,E18,520,0,2021-06-13 18:30:00,2021,6,Sunday,18,,HYDE PARK AVE,42.2562159204022,-71.1240194732902,"(42.2562159204022, -71.1240194732902)"
212014110,1415,,GRAFFITI,C6,936,0,2021-03-04 12:00:00,2021,3,Thursday,12,,D ST,42.3379426130514,-71.0518409319314,"(42.3379426130514, -71.0518409319314)"
212015495,1106,,FRAUD - CREDIT CARD / ATM FRAUD,C6,200,0,2021-03-11 00:00:00,2021,3,Thursday,0,,W BROADWAY,42.3412875043904,-71.054679326494,"(42.3412875043904, -71.054679326494)"
212004996,3115,,INVESTIGATE PERSON,E13,573,0,2021-01-23 18:56:00,2021,1,Saturday,18,,GREEN ST,42.3098397579307,-71.1055302197301,"(42.3098397579307, -71.1055302197301)"
212000455,3005,,SICK ASSIST,B3,453,0,2021-01-02 22:41:00,2021,1,Saturday,22,,ALGONQUIN ST,42.2974241140628,-71.0753135753807,"(42.2974241140628, -71.0753135753807)"
212041464,616,,LARCENY THEFT OF BICYCLE,A1, ,0,2021-06-19 18:10:00,2021,6,Saturday,18,,"TREMONT ST & AVERY ST
BOSTON  MA 02111
UNITED STAT",42.353384973194,-71.0642290044053,"(42.353384973194, -71.0642290044053)"
212023006,3108,,FIRE REPORT,D14,754,0,2021-04-10 10:23:00,2021,4,Saturday,10,,TREMONT ST,42.3516878711656,-71.1740990370004,"(42.3516878711656, -71.1740990370004)"
212004981,3115,,INVESTIGATE PERSON,E13,572,0,2021-01-23 18:21:00,2021,1,Saturday,18,,IFFLEY RD,42.3123662673835,-71.0993373998637,"(42.3123662673835, -71.0993373998637)"
212036344,1107,,FRAUD - IMPERSONATION,,778,0,2021-05-31 00:00:00,2021,5,Monday,0,,WASHINGTON ST,42.3490560003051,-71.1504984997502,"(42.3490560003051, -71.1504984997502)"
212010420,3115,,INVESTIGATE PERSON,B2,574,0,2021-02-17 07:52:00,2021,2,Wednesday,7,,QUINCY ST,42.3097185676727,-71.1042943178765,"(42.3097185676727, -71.1042943178765)"
212041035,3410,,TOWED MOTOR VEHICLE,A7,26,0,2021-06-18 10:00:00,2021,6,Friday,10,,LONDON ST,42.3717238850215,-71.0403901974998,"(42.3717238850215, -71.0403901974998)"
212013806,520,,BURGLARY - RESIDENTIAL,D4,618,0,2021-03-03 20:09:00,2021,3,Wednesday,20,,SAINT STEPHEN ST,42.3415050105868,-71.0883367349465,"(42.3415050105868, -71.0883367349465)"
212034185,801,,ASSAULT - SIMPLE,E13,637,0,2021-05-24 12:44:00,2021,5,Monday,12,,CHESTNUT AVE,42.3169379057053,-71.1068790120636,"(42.3169379057053, -71.1068790120636)"
212043053,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,314,0,2021-06-25 08:22:00,2021,6,Friday,8,,WAUMBECK ST,42.3149614493947,-71.0895221010263,"(42.3149614493947, -71.0895221010263)"
212026884,3115,,INVESTIGATE PERSON,E5,822,0,2021-04-26 06:30:00,2021,4,Monday,6,,GEORGETOWNE DR,42.255631989227,-71.1433919512933,"(42.255631989227, -71.1433919512933)"
212024419,2670,,HARASSMENT/ CRIMINAL HARASSMENT,E5,691,0,2021-04-15 10:50:00,2021,4,Thursday,10,,PLOVER ST,42.2870935525911,-71.1482212837716,"(42.2870935525911, -71.1482212837716)"
212019471,3114,,INVESTIGATE PROPERTY,A7,23,0,2021-03-27 01:29:00,2021,3,Saturday,1,,BENNINGTON ST,42.3764437967337,-71.0347402146469,"(42.3764437967337, -71.0347402146469)"
212002960,3005,,SICK ASSIST,B2,612,0,2021-01-14 10:39:00,2021,1,Thursday,10,,SHATTUCK ST,42.3359940555038,-71.105723017196,"(42.3359940555038, -71.105723017196)"
212026079,3005,,SICK ASSIST,A1,79,0,2021-04-22 23:03:00,2021,4,Thursday,23,,"PRINCE ST & THACHER ST
BOSTON  MA 02113
UNITED STA",42.3657229937162,-71.0563620163062,"(42.3657229937162, -71.0563620163062)"
212007829,617,,LARCENY THEFT FROM BUILDING,C11,334,0,2021-02-05 13:09:00,2021,2,Friday,13,,CLARKSON ST,42.3093155349583,-71.0660850106286,"(42.3093155349583, -71.0660850106286)"
212003738,520,,BURGLARY - RESIDENTIAL,D14,801,0,2021-01-17 12:00:00,2021,1,Sunday,12,,HIGHGATE ST,42.3551127275991,-71.131698304061,"(42.3551127275991, -71.131698304061)"
212037589,3821,,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,D4,162,0,2021-06-06 02:51:00,2021,6,Sunday,2,,"ALBANY ST & TRAVELER ST
BOSTON  MA 02118
UNITED ST",42.3440270320753,-71.0620639415919,"(42.3440270320753, -71.0620639415919)"
212025543,3122,,AIRCRAFT INCIDENTS,A7,36,0,2021-04-20 18:50:00,2021,4,Tuesday,18,,PRESCOTT ST,42.3752578217205,-71.0246634330596,"(42.3752578217205, -71.0246634330596)"
212017010,3115,,INVESTIGATE PERSON,C11,379,0,2021-03-17 11:31:00,2021,3,Wednesday,11,,GALLIVAN BLVD,42.2827354511242,-71.0549651914576,"(42.2827354511242, -71.0549651914576)"
212018271,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,186,0,2021-03-22 13:49:00,2021,3,Monday,13,,"JAN KARSKI WAY & W HOWELL ST
DORCHESTER  MA 02125
",42.3257249819789,-71.0603079722524,"(42.3257249819789, -71.0603079722524)"
212037090,1402,,VANDALISM,B3,465,0,2021-06-04 07:45:00,2021,6,Friday,7,,BLUE HILL AVE,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)"
212013351,2905,,VAL - VIOLATION OF AUTO LAW,D4,170,0,2021-03-01 21:21:00,2021,3,Monday,21,,WASHINGTON ST,42.3372121541099,-71.0759760325963,"(42.3372121541099, -71.0759760325963)"
212039328,1106,,FRAUD - CREDIT CARD / ATM FRAUD,B3, ,0,2021-06-12 00:00:00,2021,6,Saturday,0,,MILLET ST,42.296461277199,-71.0776487616346,"(42.296461277199, -71.0776487616346)"
212043089,3005,,SICK ASSIST,C11,393,0,2021-06-25 09:35:00,2021,6,Friday,9,,FLORIDA ST,42.2888247006376,-71.0587868209866,"(42.2888247006376, -71.0587868209866)"
212024061,3410,,TOWED MOTOR VEHICLE,A15, ,0,2021-04-14 12:50:00,2021,4,Wednesday,12,,TERMINAL ST,42.3818083247693,-71.056154203039,"(42.3818083247693, -71.056154203039)"
212040060,3005,,SICK ASSIST,C11,240,0,2021-06-15 06:40:00,2021,6,Tuesday,6,,SUMNER ST,42.3195129122223,-71.0610984942487,"(42.3195129122223, -71.0610984942487)"
212000755,3207,,PROPERTY - FOUND,E5,691,0,2021-01-04 15:00:00,2021,1,Monday,15,,CENTRE ST,42.2870935525911,-71.1482212837716,"(42.2870935525911, -71.1482212837716)"
212000810,423,,ASSAULT - AGGRAVATED,, ,0,2021-01-04 17:54:00,2021,1,Monday,17,,CEDAR ST,42.3265548437889,-71.0921928790987,"(42.3265548437889, -71.0921928790987)"
212012869,613,,LARCENY SHOPLIFTING,B2,329,0,2021-02-27 17:55:00,2021,2,Saturday,17,,BLUE HILL AVE,42.3093843741193,-71.0826227718332,"(42.3093843741193, -71.0826227718332)"
212035775,3005,,SICK ASSIST,B2,265,0,2021-05-30 09:13:00,2021,5,Sunday,9,,BLUE HILL AVE,42.3209436109323,-71.0776104227244,"(42.3209436109323, -71.0776104227244)"
212030981,1102,,FRAUD - FALSE PRETENSE / SCHEME,B2,282,0,2021-05-12 12:30:00,2021,5,Wednesday,12,,WASHINGTON ST,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
212017391,619,,LARCENY ALL OTHERS,C11,370,0,2021-03-18 08:22:00,2021,3,Thursday,8,,WILLIAM T MORRISSEY BLVD,42.2950716588055,-71.0474970887394,"(42.2950716588055, -71.0474970887394)"
212011870,613,,LARCENY SHOPLIFTING,A1,111,0,2021-02-23 17:59:00,2021,2,Tuesday,17,,WASHINGTON ST,42.3527294742853,-71.0625629084842,"(42.3527294742853, -71.0625629084842)"
212011098,2905,,VAL - VIOLATION OF AUTO LAW,,579,0,2021-02-20 09:02:00,2021,2,Saturday,9,,CENTRE ST,42.3229140626342,-71.1032840205967,"(42.3229140626342, -71.1032840205967)"
212038545,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,D4,133,0,2021-06-09 14:00:00,2021,6,Wednesday,14,,NEWBURY ST,42.352370727241,-71.0722717251454,"(42.352370727241, -71.0722717251454)"
212009248,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,465,0,2021-02-11 23:00:00,2021,2,Thursday,23,,RIVER ST,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)"
212038122,2670,,HARASSMENT/ CRIMINAL HARASSMENT,D4,130,0,2021-06-07 20:20:00,2021,6,Monday,20,,CLARENDON ST,42.3485463564792,-71.0741660880373,"(42.3485463564792, -71.0741660880373)"
212025028,724,,AUTO THEFT,C6,235,0,2021-04-18 01:30:00,2021,4,Sunday,1,,E FOURTH ST,42.3209869198188,-71.0567028387861,"(42.3209869198188, -71.0567028387861)"
212019659,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,E18,526,0,2021-03-27 16:30:00,2021,3,Saturday,16,,STANBRO ST,42.2345284181496,-71.1292835235553,"(42.2345284181496, -71.1292835235553)"
212018102,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A15,60,0,2021-03-19 16:00:00,2021,3,Friday,16,,MAIN ST,42.3738005624423,-71.062903517661,"(42.3738005624423, -71.062903517661)"
212000828,111,,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",C6,289,0,2021-01-04 21:10:00,2021,1,Monday,21,,SOUTHAMPTON ST,42.3321084294949,-71.0701439481355,"(42.3321084294949, -71.0701439481355)"
212008065,1107,,FRAUD - IMPERSONATION,D14,778,0,2021-02-06 15:30:00,2021,2,Saturday,15,,WASHINGTON ST,42.3490560003051,-71.1504984997502,"(42.3490560003051, -71.1504984997502)"
212020757,3001,,DEATH INVESTIGATION,B2,312,0,2021-04-01 11:13:00,2021,4,Thursday,11,,HAROLD ST,42.3168860544913,-71.0900119021778,"(42.3168860544913, -71.0900119021778)"
212025790,3114,,INVESTIGATE PROPERTY,C6,220,0,2021-04-21 17:00:00,2021,4,Wednesday,17,,DORCHESTER ST,42.3348291718215,-71.0470501457801,"(42.3348291718215, -71.0470501457801)"
212007364,2610,,TRESPASSING,A7,27,0,2021-02-03 17:43:00,2021,2,Wednesday,17,,MONSIGNOR ALBERT A. JACOBBE RD,42.3685680186152,-71.0412170808537,"(42.3685680186152, -71.0412170808537)"
212004205,3006,,SICK/INJURED/MEDICAL - PERSON,D14,749,0,2021-01-20 08:21:00,2021,1,Wednesday,8,,COMMONWEALTH AVE,42.3390646988359,-71.1564279535138,"(42.3390646988359, -71.1564279535138)"
212024063,3802,,M/V ACCIDENT - PROPERTY DAMAGE,A7,15,0,2021-04-14 12:28:00,2021,4,Wednesday,12,,SWIFT ST,42.3814759012377,-71.0224735450419,"(42.3814759012377, -71.0224735450419)"
212040245,801,,ASSAULT - SIMPLE,B2, ,0,2021-06-15 16:48:00,2021,6,Tuesday,16,,"BROOKLINE AVE & FENWOOD RD
ROXBURY  MA 02115
UNITE",42.3364459736887,-71.10979504087,"(42.3364459736887, -71.10979504087)"
212020321,3502,,MISSING PERSON - LOCATED,A1,126,0,2021-03-30 15:45:00,2021,3,Tuesday,15,,ARLINGTON ST,42.3482525214654,-71.069246145338,"(42.3482525214654, -71.069246145338)"
212014725,3410,,TOWED MOTOR VEHICLE,A7,24,0,2021-03-07 22:30:00,2021,3,Sunday,22,,MONMOUTH ST,42.3795442511683,-71.0387794531757,"(42.3795442511683, -71.0387794531757)"
212004386,3301,,VERBAL DISPUTE,B3,465,0,2021-01-17 00:00:00,2021,1,Sunday,0,,NORFOLK ST,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)"
212008776,3410,,TOWED MOTOR VEHICLE,C11,355,0,2021-02-09 22:30:00,2021,2,Tuesday,22,,PARKMAN ST,42.2964852868892,-71.0596830647382,"(42.2964852868892, -71.0596830647382)"
212019186,423,,ASSAULT - AGGRAVATED,B2,181,0,2021-03-25 21:33:00,2021,3,Thursday,21,,GEORGE ST,42.3251227764,-71.0719883125625,"(42.3251227764, -71.0719883125625)"
212037502,1832,,SICK ASSIST - DRUG RELATED ILLNESS,D4,270,0,2021-06-05 18:41:00,2021,6,Saturday,18,,MASSACHUSETTS AVE,42.3342194178955,-71.0743461570786,"(42.3342194178955, -71.0743461570786)"
212031502,3201,,PROPERTY - LOST/ MISSING,D4,167,0,2021-04-28 10:49:00,2021,4,Wednesday,10,,HARRISON AVE,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)"
212021438,3301,,VERBAL DISPUTE,A7,26,0,2021-04-03 22:44:00,2021,4,Saturday,22,,BORDER ST,42.3738275516213,-71.0405245854353,"(42.3738275516213, -71.0405245854353)"
212038690,2610,,TRESPASSING,D4,162,0,2021-06-10 02:12:00,2021,6,Thursday,2,,TRAVELER ST,42.3442378076867,-71.0629643963208,"(42.3442378076867, -71.0629643963208)"
212035791,3803,,M/V ACCIDENT - PERSONAL INJURY,B3,426,0,2021-05-30 11:07:00,2021,5,Sunday,11,,RIVER ST,42.2695668929891,-71.0907504926637,"(42.2695668929891, -71.0907504926637)"
212019342,613,,LARCENY SHOPLIFTING,A1,111,0,2021-03-26 15:09:00,2021,3,Friday,15,,WASHINGTON ST,42.3527294742853,-71.0625629084842,"(42.3527294742853, -71.0625629084842)"
212041807,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,236,0,2021-06-21 06:35:00,2021,6,Monday,6,,BOSTON ST,42.3207717175398,-71.0612999008484,"(42.3207717175398, -71.0612999008484)"
212031566,3006,,SICK/INJURED/MEDICAL - PERSON,A7,12,0,2021-05-14 18:34:00,2021,5,Friday,18,,BENNINGTON ST,42.3851213603624,-71.0115010065357,"(42.3851213603624, -71.0115010065357)"
212040936,3501,,MISSING PERSON,C11,244,0,2021-06-17 21:44:00,2021,6,Thursday,21,,PLEASANT ST,42.3169912029524,-71.0593032796886,"(42.3169912029524, -71.0593032796886)"
212018873,3110,,SERVICE TO OTHER AGENCY,D4,179,0,2021-03-24 19:03:00,2021,3,Wednesday,19,,MASSACHUSETTS AVE,42.3328558502194,-71.0726241783837,"(42.3328558502194, -71.0726241783837)"
